   8.199999816715717E-001   7.311458172228533E-001   7.126031795325899E-001
   8.299999814480543E-001   7.379313585897042E-001   7.208667535211052E-001
   8.399999812245369E-001   7.446431074389356E-001   7.289949796480967E-001
   8.499999810010195E-001   7.512803926012857E-001   7.369889911262130E-001
   8.599999807775021E-001   7.578425503537990E-001   7.448498887603350E-001
   8.699999805539846E-001   7.643289244861980E-001   7.525787416848628E-001
   8.799999803304672E-001   7.707388663665038E-001   7.601765880918169E-001
   8.899999801069498E-001   7.770717350058987E-001   7.676444359498605E-001
   8.999999798834324E-001   7.833268971228243E-001   7.749832637143053E-001
   9.099999796599150E-001   7.895037272063096E-001   7.821940210281412E-001
   9.199999794363976E-001   7.956016075785211E-001   7.892776294141788E-001
   9.299999792128801E-001   8.016199284565303E-001   7.962349829583555E-001
   9.399999789893627E-001   8.075580880132919E-001   8.030669489843040E-001
   9.499999787658453E-001   8.134154924378248E-001   8.097743687191711E-001
   9.599999785423279E-001   8.191915559945943E-001   8.163580579508503E-001
   9.699999783188105E-001   8.248857010820836E-001   8.228188076766179E-001
   9.799999780952930E-001   8.304973582905546E-001   8.291573847432632E-001
   9.899999778717756E-001   8.360259664589880E-001   8.353745324787791E-001
   9.999999776482582E-001   8.414709727311986E-001   8.414709713156723E-001
        1.009999977424741   8.468318326111213E-001   8.474473994059514E-001
        1.019999977201223   8.521080100172593E-001   8.533044932278632E-001
        1.029999976977706   8.572989773362923E-001   8.590429081844364E-001
        1.039999976754189   8.624042154758376E-001   8.646632791938946E-001
        1.049999976530671   8.674232139163581E-001   8.701662212719995E-001
        1.059999976307154   8.723554707622149E-001   8.755523301063902E-001
        1.069999976083636   8.772004927918556E-001   8.808221826229751E-001
        1.079999975860119   8.819577955071365E-001   8.859763375444430E-001
        1.089999975636601   8.866269031817716E-001   8.910153359409455E-001
        1.099999975413084   8.912073489089053E-001   8.959397017730244E-001
        1.109999975189567   8.956986746478024E-001   9.007499424268305E-001
        1.119999974966049   9.001004312696518E-001   9.054465492417064E-001
        1.129999974742532   9.044121786024791E-001   9.100299980301848E-001
        1.139999974519014   9.086334854751634E-001   9.145007495904570E-001
        1.149999974295497   9.127639297605541E-001   9.188592502114000E-001
        1.159999974071980   9.168030984176831E-001   9.231059321701743E-001
        1.169999973848462   9.207505875330688E-001   9.272412142224926E-001
        1.179999973624945   9.246060023611067E-001   9.312655020855969E-001
        1.189999973401427   9.283689573635442E-001   9.351791889140114E-001
        1.199999973177910   9.320390762480336E-001   9.389826557681271E-001
        1.209999972954392   9.356159920057614E-001   9.426762720756580E-001
        1.219999972730875   9.390993469481485E-001   9.462603960860673E-001
        1.229999972507358   9.424887927426189E-001   9.497353753179780E-001
        1.239999972283840   9.457839904474329E-001   9.531015469996615E-001
        1.249999972060323   9.489846105455808E-001   9.563592385026172E-001
        1.259999971836805   9.520903329777343E-001   9.595087677683485E-001
        1.269999971613288   9.551008471742520E-001   9.625504437283618E-001
        1.279999971389771   9.580158520862366E-001   9.654845667174524E-001
        1.289999971166253   9.608350562156391E-001   9.683114288803165E-001
        1.299999970942736   9.635581776444084E-001   9.710313145715971E-001
        1.309999970719218   9.661849440626831E-001   9.736445007493344E-001
        1.319999970495701   9.687150927960221E-001   9.761512573619691E-001
        1.329999970272183   9.711483708316717E-001   9.785518477288785E-001
        1.339999970048666   9.734845348438672E-001   9.808465289145413E-001
        1.349999969825149   9.757233512181643E-001   9.830355520963754E-001
        1.359999969601631   9.778645960748016E-001   9.851191629262903E-001
        1.369999969378114   9.799080552910870E-001   9.870976018860385E-001
        1.379999969154596   9.818535245228113E-001   9.889711046363731E-001
        1.389999968931079   9.837008092246808E-001   9.907399023601225E-001
        1.399999968707561   9.854497246697733E-001   9.924042220991789E-001
        1.409999968484044   9.871000959680094E-001   9.939642870854879E-001
        1.419999968260527   9.886517580836420E-001   9.954203170660921E-001
        1.429999968037009   9.901045558517595E-001   9.967725286222612E-001
        1.439999967813492   9.914583439938022E-001   9.980211354827651E-001
        1.449999967589974   9.927129871320901E-001   9.991663488313735E-001
        1.459999967366457   9.938683598033606E-001        1.000208377608582
        1.469999967142940   9.949243464713146E-001        1.001147428807653
        1.479999966919422   9.958808415381698E-001        1.001983707765019
        1.489999966695905   9.967377493552210E-001        1.002717418445082
        1.499999966472387   9.974949842324043E-001        1.003348763719467
        1.509999966248870   9.981524704468666E-001        1.003877945640805
        1.519999966025352   9.987101422505372E-001        1.004305165711047
        1.529999965801835   9.991679438767029E-001        1.004630625144394
        1.539999965578318   9.995258295455847E-001        1.004854525124902
        1.549999965354800   9.997837634689154E-001        1.004977067058765
        1.559999965131283   9.999417198535190E-001        1.004998452821380
        1.569999964907765   9.999996829038891E-001        1.004918884999197
        1.579999964684248   9.999576468237695E-001        1.004738567126438
        1.589999964460731   9.998156158167328E-001        1.004457703916706
        1.599999964237213   9.995736040857608E-001        1.004076501489564
        1.609999964013696   9.992316358318238E-001        1.003595167592082
        1.619999963790178   9.987897452514608E-001        1.003013911815466
        1.629999963566661   9.982479765333595E-001        1.002332945806748
        1.639999963343143   9.976063838539377E-001        1.001552483475650
        1.649999963119626   9.968650313719262E-001        1.000672741196607
        1.659999962896109   9.960239932219517E-001   9.996939380060460E-001
        1.669999962672591   9.950833535071247E-001   9.986162957949409E-001
        1.679999962449074   9.940432062906287E-001   9.974400394966902E-001
        1.689999962225556   9.929036555863139E-001   9.961653972703797E-001
        1.699999962002039   9.916648153482960E-001   9.947926006794628E-001
        1.709999961778522   9.903268094595608E-001   9.933218848659021E-001
        1.719999961555004   9.888897717195763E-001   9.917534887198316E-001
        1.729999961331487   9.873538458309125E-001   9.900876550447676E-001
        1.739999961107969   9.857191853848715E-001   9.883246307184347E-001
        1.749999960884452   9.839859538461283E-001   9.864646668492195E-001
        1.759999960660934   9.821543245363848E-001   9.845080189283407E-001
        1.769999960437417   9.802244806170374E-001   9.824549469777343E-001
        1.779999960213900   9.781966150708611E-001   9.803057156937307E-001
        1.789999959990382   9.760709306827117E-001   9.780605945865550E-001
        1.799999959766865   9.738476400192470E-001   9.757198581156894E-001
        1.809999959543347   9.715269654076708E-001   9.732837858211577E-001
        1.819999959319830   9.691091389134999E-001   9.707526624507533E-001
        1.829999959096313   9.665944023173580E-001   9.681267780832716E-001
        1.839999958872795   9.639830070907981E-001   9.654064282477844E-001
        1.849999958649278   9.612752143711549E-001   9.625919140389902E-001
        1.859999958425760   9.584712949354317E-001   9.596835422286980E-001
        1.869999958202243   9.555715291732230E-001   9.566816253734747E-001
        1.879999957978725   9.525762070586755E-001   9.535864819185004E-001
        1.889999957755208   9.494856281214914E-001   9.503984362976812E-001
        1.899999957531691   9.463001014169750E-001   9.471178190300465E-001
        1.909999957308173   9.430199454951279E-001   9.437449668124877E-001
        1.919999957084656   9.396454883687941E-001   9.402802226088681E-001
        1.929999956861138   9.361770674808593E-001   9.367239357355468E-001
        1.939999956637621   9.326150296705062E-001   9.330764619433652E-001
        1.949999956414104   9.289597311385318E-001   9.293381634961227E-001
        1.959999956190586   9.252115374117268E-001   9.255094092455948E-001
        1.969999955967069   9.213708233063236E-001   9.215905747031259E-001
        1.979999955743551   9.174379728905149E-001   9.175820421078383E-001
        1.989999955520034   9.134133794460475E-001   9.134842004914978E-001
        1.999999955296516   9.092974454288940E-001   9.092974457400740E-001
        2.009999955072999   9.050905824290079E-001   9.050221806520367E-001
        2.019999954849482   9.007932111291643E-001   9.006588149934218E-001
        2.029999954625964   8.964057612628933E-001   8.962077655497145E-001
        2.039999954402447   8.919286715715053E-001   8.916694561745776E-001
        2.049999954178929   8.873623897602189E-001   8.870443178354683E-001
        2.059999953955412   8.827073724533894E-001   8.823327886561889E-001
        2.069999953731894   8.779640851488474E-001   8.775353139563902E-001
        2.079999953508377   8.731330021713496E-001   8.726523462880855E-001
        2.089999953284860   8.682146066251463E-001   8.676843454692019E-001
        2.099999953061342   8.632093903456713E-001   8.626317786142038E-001
        2.109999952837825   8.581178538503593E-001   8.574951201618348E-001
        2.119999952614307   8.529405062885942E-001   8.522748519000076E-001
        2.129999952390790   8.476778653907945E-001   8.469714629878776E-001
        2.139999952167273   8.423304574166408E-001   8.415854499751451E-001
        2.149999951943755   8.368988171024507E-001   8.361173168186093E-001
        2.159999951720238   8.313834876077049E-001   8.305675748960248E-001
        2.169999951496720   8.257850204607321E-001   8.249367430172798E-001
        2.179999951273203   8.201039755035565E-001   8.192253474329487E-001
        2.189999951049685   8.143409208359145E-001   8.134339218402401E-001
        2.199999950826168   8.084964327584443E-001   8.075630073863823E-001
        2.209999950602651   8.025710957150571E-001   8.016131526694812E-001
        2.219999950379133   7.965655022344934E-001   7.955849137368827E-001
        2.229999950155616   7.904802528710693E-001   7.894788540810758E-001
        2.239999949932098   7.843159561446231E-001   7.832955446331690E-001
        2.249999949708581   7.780732284796631E-001   7.770355637539776E-001
        2.259999949485064   7.717526941437255E-001   7.706994972227483E-001
        2.269999949261546   7.653549851849486E-001   7.642879382235673E-001
        2.279999949038029   7.588807413688682E-001   7.578014873294695E-001
        2.289999948814511   7.523306101144418E-001   7.512407524842953E-001
        2.299999948590994   7.457052464293072E-001   7.446063489823227E-001
        2.309999948367476   7.390053128442822E-001   7.378988994457043E-001
        2.319999948143959   7.322314793471120E-001   7.311190337997499E-001
        2.329999947920442   7.253844233154711E-001   7.242673892460781E-001
        2.339999947696924   7.184648294492265E-001   7.173446102336780E-001
        2.349999947473407   7.114733897019674E-001   7.103513484279034E-001
        2.359999947249889   7.044108032118110E-001   7.032882626774404E-001
        2.369999947026372   6.972777762314895E-001   6.961560189792754E-001
        2.379999946802855   6.900750220577246E-001   6.889552904416936E-001
        2.389999946579337   6.828032609598994E-001   6.816867572453437E-001
        2.399999946355820   6.754632201080314E-001   6.743511066023962E-001
        2.409999946132302   6.680556335000561E-001   6.669490327138260E-001
        2.419999945908785   6.605812418884286E-001   6.594812367248537E-001
        2.429999945685267   6.530407927060476E-001   6.519484266785712E-001
        2.439999945461750   6.454350399915142E-001   6.443513174677883E-001
        2.449999945238233   6.377647443137275E-001   6.366906307851193E-001
        2.459999945014715   6.300306726958295E-001   6.289670950713533E-001
        2.469999944791198   6.222335985385019E-001   6.211814454621282E-001
        2.479999944567680   6.143743015426284E-001   6.133344237329376E-001
        2.489999944344163   6.064535676313240E-001   6.054267782425102E-001
        2.499999944120646   5.984721888713437E-001   5.974592638745777E-001
        2.509999943897128   5.904309633938767E-001   5.894326419780656E-001
        2.519999943673611   5.823306953147339E-001   5.813476803057410E-001
        2.529999943450093   5.741721946539368E-001   5.732051529513363E-001
        2.539999943226576   5.659562772547162E-001   5.650058402851834E-001
        2.549999943003058   5.576837647019288E-001   5.567505288883855E-001
        2.559999942779541   5.493554842398991E-001   5.484400114855509E-001
        2.569999942556024   5.409722686896959E-001   5.400750868761245E-001
        2.579999942332506   5.325349563658508E-001   5.316565598643344E-001
        2.589999942108989   5.240443909925273E-001   5.231852411877885E-001
        2.599999941885471   5.155014216191494E-001   5.146619474447476E-001
        2.609999941661954   5.069069025354971E-001   5.060875010200945E-001
        2.619999941438437   4.982616931862782E-001   4.974627300100414E-001
        2.629999941214919   4.895666580851848E-001   4.887884681455813E-001
        2.639999940991402   4.808226667284422E-001   4.800655547147295E-001
        2.649999940767884   4.720305935078604E-001   4.712948344835707E-001
        2.659999940544367   4.631913176233954E-001   4.624771576161392E-001
        2.669999940320849   4.543057229952302E-001   4.536133795931594E-001
        2.679999940097332   4.453746981753832E-001   4.447043611296726E-001
        2.689999939873815   4.363991362588539E-001   4.357509680915762E-001
        2.699999939650297   4.273799347943142E-001   4.267540714110961E-001
        2.709999939426780   4.183179956943545E-001   4.177145470012248E-001
        2.719999939203262   4.092142251452924E-001   4.086332756691440E-001
        2.729999938979745   4.000695335165559E-001   3.995111430286591E-001
        2.739999938756227   3.908848352696462E-001   3.903490394116710E-001
        2.749999938532710   3.816610488666933E-001   3.811478597787062E-001
        2.759999938309193   3.723990966786096E-001   3.719085036285363E-001
        2.769999938085675   3.630999048928543E-001   3.626318749069004E-001
        2.779999937862158   3.537644034208151E-001   3.533188819143671E-001
        2.789999937638640   3.443935258048180E-001   3.439704372133472E-001
        2.799999937415123   3.349882091247736E-001   3.345874575342919E-001
        2.809999937191606   3.255493939044701E-001   3.251708636810900E-001
        2.819999936968088   3.160780240175217E-001   3.157215804356963E-001
        2.829999936744571   3.065750465929820E-001   3.062405364620063E-001
        2.839999936521053   2.970414119206317E-001   2.967286642090062E-001
        2.849999936297536   2.874780733559510E-001   2.871868998132168E-001
        2.859999936074018   2.778859872247841E-001   2.776161830004563E-001
        2.869999935850501   2.682661127277078E-001   2.680174569869425E-001
        2.879999935626984   2.586194118441122E-001   2.583916683797592E-001
        2.889999935403466   2.489468492360039E-001   2.487397670767044E-001
        2.899999935179949   2.392493921515398E-001   2.390627061655467E-001
        2.909999934956431   2.295280103283039E-001   2.293614418227099E-001
        2.919999934732914   2.197836758963339E-001   2.196369332114053E-001
        2.929999934509397   2.100173632809093E-001   2.098901423792358E-001
        2.939999934285879   2.002300491051092E-001   2.001220341552918E-001
        2.949999934062362   1.904227120921516E-001   1.903335760467594E-001
        2.959999933838844   1.805963329675210E-001   1.805257381350628E-001
        2.969999933615327   1.707518943608975E-001   1.706994929715598E-001
        2.979999933391809   1.608903807078939E-001   1.608558154728137E-001
        2.989999933168292   1.510127781516137E-001   1.509956828154581E-001
        2.999999932944775   1.411200744440369E-001   1.411200743306786E-001
        3.009999932721257   1.312132588472462E-001   1.312299713983278E-001
        3.019999932497740   1.212933220345014E-001   1.213263573406965E-001
        3.029999932274222   1.113612559911728E-001   1.114102173159587E-001
        3.039999932050705   1.014180539155436E-001   1.014825382113099E-001
        3.049999931827188   9.146471011949096E-002   9.154430853581989E-002
        3.059999931603670   8.150221992905561E-002   8.159651831301644E-002
        3.069999931380153   7.153157958490998E-002   7.164015897322094E-002
        3.079999931156635   6.155378614273508E-002   6.167622324565425E-002
        3.089999930933118   5.156983737351571E-002   5.170570505033034E-002
        3.099999930709600   4.158073166376425E-002   4.172959938975802E-002
        3.109999930486083   3.158746791568278E-002   3.174890224046723E-002
        3.119999930262566   2.159104544727375E-002   2.176461044437979E-002
        3.129999930039048   1.159246389240899E-002   1.177772160004099E-002
        3.139999929815531   1.592723100867159E-003   1.789233953730734E-003
        3.149999929592013  -8.407176961650371E-003  -8.199853709528210E-003
        3.159999929368496  -1.840623631351528E-002  -1.818854217504677E-002
        3.169999929144979  -2.840345505716959E-002  -2.817583190761582E-002
        3.179999928921461  -3.839783347911462E-002  -3.816072316070176E-002
        3.189999928697944  -4.838837214988148E-002  -4.814221608567662E-002
        3.199999928474426  -5.837407202397317E-002  -5.811931084106583E-002
        3.209999928250909  -6.835393453976830E-002  -6.809100770179476E-002
        3.219999928027391  -7.832696171937645E-002  -7.805630716842071E-002
        3.229999927803874  -8.829215626843505E-002  -8.801421007633062E-002
        3.239999927580357  -9.824852167583804E-002  -9.796371770489191E-002
        3.249999927356839  -1.081950623133862E-001  -1.079038318865365E-001
        3.259999927133322  -1.181307835353488E-001  -1.178335551157643E-001
        3.269999926909804  -1.280546917779281E-001  -1.277518906580516E-001
        3.279999926686287  -1.379657946586138E-001  -1.376578426586441E-001
        3.289999926462770  -1.478631010754216E-001  -1.475504162512258E-001
        3.299999926239252  -1.577456213060016E-001  -1.574286176664417E-001
        3.309999926015735  -1.676123671066104E-001  -1.672914543402647E-001
        3.319999925792217  -1.774623518109344E-001  -1.771379350221865E-001
        3.329999925568700  -1.872945904287553E-001  -1.869670698832234E-001
        3.339999925345182  -1.971080997444490E-001  -1.967778706237172E-001
        3.349999925121665  -2.069018984153056E-001  -2.065693505809192E-001
        3.359999924898148  -2.166750070696632E-001  -2.163405248363427E-001
        3.369999924674630  -2.264264484048443E-001  -2.260904103228690E-001
        3.379999924451113  -2.361552472848852E-001  -2.358180259315945E-001
        3.389999924227595  -2.458604308380487E-001  -2.455223926184005E-001
        3.399999924004078  -2.555410285541105E-001  -2.552025335102389E-001
        3.409999923780560  -2.651960723814093E-001  -2.648574740111143E-001
        3.419999923557043  -2.748245968236515E-001  -2.744862419077507E-001
        3.429999923333526  -2.844256390364596E-001  -2.840878674749308E-001
        3.439999923110008  -2.939982389236561E-001  -2.936613835804920E-001
        3.449999922886491  -3.035414392332721E-001  -3.032058257899696E-001
        3.459999922662973  -3.130542856532721E-001  -3.127202324708704E-001
        3.469999922439456  -3.225358269069840E-001  -3.222036448965669E-001
        3.479999922215939  -3.319851148482259E-001  -3.316551073497985E-001
        3.489999921992421  -3.414012045561204E-001  -3.410736672257649E-001
        3.499999921768904  -3.507831544295855E-001  -3.504583751348043E-001
        3.509999921545386  -3.601300262814941E-001  -3.598082850046399E-001
        3.519999921321869  -3.694408854324918E-001  -3.691224541821836E-001
        3.529999921098351  -3.787148008044640E-001  -3.783999435348866E-001
        3.539999920874834  -3.879508450136434E-001  -3.876398175516232E-001
        3.549999920651317  -3.971480944633470E-001  -3.968411444430966E-001
        3.559999920427799  -4.063056294363352E-001  -4.060029962417564E-001
        3.569999920204282  -4.154225341867830E-001  -4.151244489012147E-001
        3.579999919980764  -4.244978970318535E-001  -4.242045823951506E-001
        3.589999919757247  -4.335308104428655E-001  -4.332424808156928E-001
        3.599999919533730  -4.425203711360457E-001  -4.422372324712661E-001
        3.609999919310212  -4.514656801628562E-001  -4.511879299838945E-001
        3.619999919086695  -4.603658429998888E-001  -4.600936703859506E-001
        3.629999918863177  -4.692199696383161E-001  -4.689535552163350E-001
        3.639999918639660  -4.780271746728926E-001  -4.777666906160846E-001
        3.649999918416142  -4.867865773904934E-001  -4.865321874233886E-001
        3.659999918192625  -4.954973018581853E-001  -4.952491612680129E-001
        3.669999917969108  -5.041584770108194E-001  -5.039167326651142E-001
        3.679999917745590  -5.127692367381369E-001  -5.125340271084404E-001
        3.689999917522073  -5.213287199713790E-001  -5.211001751629021E-001
        3.699999917298555  -5.298360707693935E-001  -5.296143125565099E-001
        3.709999917075038  -5.382904384042284E-001  -5.380755802716641E-001
        3.719999916851521  -5.466909774462029E-001  -5.464831246357951E-001
        3.729999916628003  -5.550368478484510E-001  -5.548360974113324E-001
        3.739999916404486  -5.633272150309245E-001  -5.631336558850067E-001
        3.749999916180968  -5.715612499638509E-001  -5.713749629564668E-001
        3.759999915957451  -5.797381292506355E-001  -5.795591872262076E-001
        3.769999915733933  -5.878570352102002E-001  -5.876855030827972E-001
        3.779999915510416  -5.959171559587508E-001  -5.957530907893973E-001
        3.789999915286899  -6.039176854909655E-001  -6.037611365695674E-001
        3.799999915063381  -6.118578237605938E-001  -6.117088326923437E-001
        3.809999914839864  -6.197367767604611E-001  -6.195953775565834E-001
        3.819999914616346  -6.275537566018683E-001  -6.274199757745739E-001
        3.829999914392829  -6.353079815933804E-001  -6.351818382548865E-001
        3.839999914169312  -6.429986763189947E-001  -6.428801822844762E-001
        3.849999913945794  -6.506250717156818E-001  -6.505142316100234E-001
        3.859999913722277  -6.581864051502918E-001  -6.580832165184898E-001
        3.869999913498759  -6.656819204958158E-001  -6.655863739169117E-001
        3.879999913275242  -6.731108682069989E-001  -6.730229474113939E-001
        3.889999913051724  -6.804725053952944E-001  -6.803921873853186E-001
        3.899999912828207  -6.877660959031506E-001  -6.876933510767489E-001
        3.909999912604690  -6.949909103776276E-001  -6.949257026550262E-001
        3.919999912381172  -7.021462263433308E-001  -7.020885132965554E-001
        3.929999912157655  -7.092313282746584E-001  -7.091810612597661E-001
        3.939999911934137  -7.162455076673531E-001  -7.162026319592486E-001
        3.949999911710620  -7.231880631093520E-001  -7.231525180390553E-001
        3.959999911487103  -7.300583003509277E-001  -7.300300194451617E-001
        3.969999911263585  -7.368555323741116E-001  -7.368344434970828E-001
        3.979999911040068  -7.435790794613965E-001  -7.435651049586340E-001
        3.989999910816550  -7.502282692637062E-001  -7.502213261078388E-001
        3.999999910593033  -7.568024368676315E-001  -7.568024368059652E-001
        4.009999910369515  -7.633009248619197E-001  -7.633077745657002E-001
        4.019999910145998  -7.697230834032159E-001  -7.697366846184438E-001
        4.029999909922481  -7.760682702810464E-001  -7.760885199807226E-001
        4.039999909698963  -7.823358509820394E-001  -7.823626415197213E-001
        4.049999909475446  -7.885251987533759E-001  -7.885584180179162E-001
        4.059999909251928  -7.946356946654640E-001  -7.946752262368193E-001
        4.069999909028411  -8.006667276738322E-001  -8.007124509798147E-001
        4.079999908804893  -8.066176946802321E-001  -8.066694851540936E-001
        4.089999908581376  -8.124880005929490E-001  -8.125457298316758E-001
        4.099999908357859  -8.182770583863097E-001  -8.183405943095138E-001
        4.109999908134341  -8.239842891593850E-001  -8.240534961686814E-001
        4.119999907910824  -8.296091221938791E-001  -8.296838613326325E-001
        4.129999907687306  -8.351509950112009E-001  -8.352311241245340E-001
        4.139999907463789  -8.406093534287119E-001  -8.406947273236648E-001
        4.149999907240272  -8.459836516151432E-001  -8.460741222208764E-001
        4.159999907016754  -8.512733521451789E-001  -8.513687686731138E-001
        4.169999906793237  -8.564779260531975E-001  -8.565781351569896E-001
        4.179999906569719  -8.615968528861687E-001  -8.617016988214117E-001
        4.189999906346202  -8.666296207556978E-001  -8.667389455392542E-001
        4.199999906122684  -8.715757263892144E-001  -8.716893699580778E-001
        4.209999905899167  -8.764346751802989E-001  -8.765524755498854E-001
        4.219999905675650  -8.812059812381432E-001  -8.813277746599173E-001
        4.229999905452132  -8.858891674361387E-001  -8.860147885544823E-001
        4.239999905228615  -8.904837654595892E-001  -8.906130474678149E-001
        4.249999905005097  -8.949893158525418E-001  -8.951220906479651E-001
        4.259999904781580  -8.994053680637319E-001  -8.995414664017085E-001
        4.269999904558063  -9.037314804916383E-001  -9.038707321384839E-001
        4.279999904334545  -9.079672205286425E-001  -9.081094544133457E-001
        4.289999904111028  -9.121121646042896E-001  -9.122572089689363E-001
        4.299999903887510  -9.161658982276445E-001  -9.163135807764707E-001
        4.309999903663993  -9.201280160287412E-001  -9.202781640757347E-001
        4.319999903440475  -9.239981217991190E-001  -9.241505624140930E-001
        4.329999903216958  -9.277758285314432E-001  -9.279303886845038E-001
        4.339999902993441  -9.314607584582059E-001  -9.316172651625395E-001
        4.349999902769923  -9.350525430895011E-001  -9.352108235424119E-001
